,Hit Points,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Winner
45749,39,101,39,51,9,1,0,0
45750,30,10,18,-60,-5,-70,0,1
45751,-5,-30,2,-30,2,0,0,1
45752,-27,-95,-10,10,20,-28,0,1
45753,-20,-38,7,5,25,-4,0,1
45754,0,45,15,-15,-65,-7,0,1
45755,-20,-80,-57,-15,-37,27,0,0
45756,-55,-110,-5,-110,-25,-70,-1,1
45757,-10,-30,-70,-10,20,-5,0,1
45758,70,38,45,18,45,14,0,0
45759,-2,0,60,30,40,12,0,0
45760,10,110,77,10,47,33,0,0
45761,-12,57,42,14,-5,14,0,0
45762,1,-24,20,45,30,105,0,1
45763,16,8,16,18,17,42,0,0
45764,2,-12,14,-39,-3,21,0,0
45765,-35,-10,-8,-95,-18,40,0,0
45766,0,-32,17,0,100,-30,1,1
45767,17,-98,42,-134,28,-107,-1,1
45768,-18,-27,29,-26,44,-55,0,1
45769,0,0,-21,9,13,-12,0,1
45770,7,35,19,-5,19,15,0,0
45771,-22,-55,-1,-55,-1,-31,0,1
45772,-20,5,-1,20,-1,35,0,0
45773,10,82,45,67,45,23,0,0
45774,0,17,5,-40,-15,33,0,0
45775,0,-5,-60,50,-30,10,0,0
45776,-15,-25,25,-15,-15,-55,0,1
45777,-29,11,-30,-72,-70,-42,0,1
45778,-20,-18,98,-43,38,-40,0,1
45779,-15,35,55,-30,5,50,0,0
45780,0,-53,-42,15,10,-20,0,1
45781,15,-25,-35,-65,-25,-35,-1,1
45782,-50,-35,-18,-5,57,36,0,0
45783,-30,-49,-14,-33,2,-56,0,1
45784,55,23,30,12,30,70,0,0
45785,-10,-23,23,-18,43,-5,0,1
45786,40,67,119,-131,-49,-122,0,0
45787,5,45,84,45,44,-5,0,1
45788,60,125,-145,60,-135,145,0,0
45789,-10,25,-15,-35,-20,20,0,0
45790,65,30,47,55,52,3,0,0
45791,12,-15,-15,-25,50,-61,0,1
45792,-25,-60,-72,17,10,41,0,0
45793,11,-8,1,77,51,59,0,0
45794,17,24,26,44,81,18,0,0
45795,-16,22,15,-22,15,-100,-1,1
45796,-10,37,52,41,67,-23,0,1
45797,5,20,0,7,-62,15,0,0
45798,17,5,-25,-20,10,33,0,0
45799,31,34,53,78,65,29,0,0
45800,25,-50,-35,20,15,25,0,0
45801,16,-60,-24,7,-14,-53,0,1
45802,-56,5,-35,-2,-32,0,0,1
45803,-50,-10,-45,35,-55,5,0,0
45804,-37,-50,93,-73,-26,-52,0,1
45805,0,-7,82,-5,70,-20,0,1
45806,15,45,20,-10,20,40,0,0
45807,-10,-55,-45,-20,-15,15,0,0
45808,25,-20,15,95,40,35,0,1
45809,-27,-85,10,15,20,52,0,1
45810,-12,3,-10,-20,-6,-8,0,1
45811,15,85,65,-40,20,60,0,0
45812,10,-20,-20,10,-20,-15,0,1
45813,39,20,-30,60,45,50,0,0
45814,-25,-45,-1,-29,15,-21,0,1
45815,-10,-5,55,-5,-15,-30,0,1
45816,14,14,-2,28,-7,31,0,0
45817,-3,-10,25,53,33,7,0,0
45818,-25,-3,115,-13,-45,28,0,0
45819,-11,10,2,-22,-17,28,0,0
45820,82,-12,10,26,16,29,0,0
45821,-70,-73,-45,-90,-45,-97,-1,1
45822,-13,10,50,-120,-90,-65,0,1
45823,-10,-50,-55,-35,-35,0,0,1
45824,8,-49,-25,21,30,30,0,0
45825,-72,-95,-75,-105,-85,-50,-1,1
45826,5,-70,-50,10,30,0,0,1
45827,-45,20,-25,0,-45,55,0,0
45828,-8,28,37,32,43,58,0,0
45829,17,35,23,-18,-31,-4,0,1
45830,-3,17,50,-16,-54,-44,-1,1
45831,-35,-5,-10,30,-5,0,0,1
45832,-15,25,-40,-55,-40,-105,0,1
45833,5,-5,40,40,-35,-20,0,1
45834,-21,13,48,-42,0,-23,0,1
45835,0,65,10,-25,-15,30,0,0
45836,-3,-81,-42,55,-2,-26,0,1
45837,48,25,-2,42,129,15,0,0
45838,64,-15,60,5,35,45,0,0
45839,25,45,30,15,40,5,0,0
45840,-10,-45,-90,-35,-15,50,0,1
45841,25,-77,-67,-7,-17,-7,0,1
45842,-25,-40,-145,0,-40,20,0,0
45843,3,-28,8,-42,-38,-73,0,1
45844,110,-102,-72,-62,-32,-37,0,1
45845,-20,5,15,-75,-45,-70,-1,0
45846,10,-55,0,75,20,65,0,1
45847,-5,25,-15,-35,-30,30,0,0
45848,-34,-8,-26,-53,-51,-74,0,1
45849,37,25,45,50,45,25,0,0
45850,-18,-27,-5,11,12,-78,0,1
45851,38,26,13,70,33,62,1,0
45852,11,16,40,100,40,90,1,1
45853,8,-20,-20,-73,-93,-9,0,1
45854,74,45,20,55,44,-17,0,1
45855,-5,-17,-25,-27,-25,20,0,0
45856,25,5,40,10,20,3,0,0
45857,20,-30,0,20,20,30,0,0
45858,-30,-25,15,-30,-20,10,0,0
45859,5,17,-40,0,-30,-2,0,1
45860,-33,-65,-40,-15,-30,-33,0,1
45861,33,23,-48,-59,-29,24,0,0
45862,30,60,30,85,30,-30,0,1
45863,-44,-3,-39,-36,-54,13,0,0
45864,35,10,100,-40,-15,-100,0,0
45865,35,-40,30,-80,30,-10,0,1
45866,47,80,-9,10,17,26,0,0
45867,0,-35,0,-55,-10,15,0,0
45868,1,38,35,-39,-2,2,0,0
45869,-6,-2,25,20,34,-7,0,1
45870,5,23,3,-7,3,-4,0,1
45871,-30,-61,0,14,0,-14,0,1
45872,10,-13,-7,40,15,15,0,0
45873,60,12,27,72,37,-34,0,1
45874,10,20,-188,20,-188,65,0,0
45875,-5,-28,10,68,-10,-25,0,1
45876,-75,-45,10,35,0,90,0,1
45877,25,25,10,15,40,45,0,0
45878,12,-5,-15,-10,5,45,0,0
45879,56,33,42,5,15,-30,0,0
45880,55,90,75,95,55,35,1,0
45881,-25,-50,-30,-20,-30,-20,0,1
45882,8,-9,-61,-54,-81,2,0,0
45883,20,30,65,25,40,-5,0,1
45884,-1,-9,-15,-56,-30,-74,0,1
45885,-40,-25,-35,-65,-55,-40,0,1
45886,35,85,70,5,-50,-35,0,1
45887,23,-20,-5,55,-5,21,0,0
45888,-33,-75,15,-126,-14,-47,-1,1
45889,-25,45,-10,45,25,-10,0,1
45890,-23,0,-12,-91,-48,-76,0,1
45891,-75,-60,-5,-55,5,10,0,0
45892,-15,-25,-9,10,1,-15,0,1
45893,-41,-45,-90,-10,-25,-24,0,1
45894,25,50,82,-12,35,64,0,0
45895,-17,60,-5,-14,32,32,0,0
45896,4,-39,-17,16,1,3,0,0
45897,-55,-90,-100,-90,-60,-35,0,1
45898,-40,-80,85,0,-30,-15,0,1
45899,12,61,44,-41,-16,-19,0,1
45900,13,19,18,-21,-10,-10,0,1
45901,85,55,-15,55,-15,49,0,0
45902,-30,-90,-15,-45,-15,-60,0,1
45903,10,-40,10,10,20,-12,0,1
45904,15,-45,10,10,15,-5,0,1
45905,5,-7,5,-3,25,45,0,0
45906,10,-45,15,135,45,75,0,0
45907,-26,-44,20,-55,15,-22,0,1
45908,40,-17,40,51,20,-15,0,1
45909,-55,-65,-60,0,-55,35,0,0
45910,20,55,55,45,35,30,1,0
45911,-185,60,60,-5,-65,15,0,0
45912,-12,15,49,32,53,14,0,0
45913,-10,-15,0,125,45,60,0,0
45914,-27,30,-8,-23,16,48,0,0
45915,1,-4,25,4,10,-1,0,1
45916,35,120,100,80,85,75,0,0
45917,35,40,18,-38,-10,-25,0,1
45918,-10,-20,-15,-10,-15,25,0,0
45919,0,-5,5,15,35,45,0,0
45920,-17,-26,-82,20,5,40,0,0
45921,-220,10,55,-35,-70,-35,0,1
45922,13,20,-23,-15,-20,-30,0,1
45923,55,-30,70,-30,70,-55,0,1
45924,15,15,-40,25,-20,10,0,0
45925,-80,-50,10,-60,10,-95,-1,1
45926,-55,-80,50,-80,50,-65,0,1
45927,-27,-50,-25,5,-5,-40,0,1
45928,-10,30,-5,5,-20,-25,0,1
45929,-36,-14,72,-24,-22,-23,0,1
45930,61,115,63,84,45,47,1,0
45931,-15,-101,-39,-29,-71,-120,0,1
45932,25,60,50,-45,-55,-30,0,1
45933,-45,-25,5,45,15,25,0,0
45934,-30,-40,-50,-100,-70,-60,-1,1
45935,0,-15,-19,40,-19,-12,0,1
45936,-15,-45,-10,55,0,5,0,0
45937,11,-12,21,33,31,33,0,0
45938,-1,62,39,5,19,32,0,0
45939,-2,-27,35,15,30,-102,0,1
45940,8,5,-12,-42,8,-30,0,1
45941,51,57,18,55,36,28,0,0
45942,-179,55,35,17,-93,36,0,0
45943,6,-5,-2,-38,7,-13,0,1
45944,20,-20,19,35,35,-21,0,1
45945,20,70,70,10,40,40,0,0
45946,-8,-5,6,5,21,-20,0,1
45947,35,1,-11,-20,-10,40,0,1
45948,0,-55,5,-50,10,-20,0,1
45949,-56,-102,-55,-70,-36,-47,-1,1
45950,-20,-10,27,-30,27,-49,0,1
45951,73,35,-45,-8,-26,-18,0,1
45952,-10,-20,-27,32,25,-4,0,1
45953,65,130,75,60,25,70,1,0
45954,-15,-25,10,-3,20,80,0,0
45955,-40,30,-10,-40,-10,40,0,0
45956,15,-14,20,41,25,24,0,0
45957,-4,45,-35,45,-35,4,-1,0
45958,-55,-40,-55,-30,-40,-30,0,1
45959,10,-2,-8,20,25,40,0,0
45960,33,40,-5,35,10,0,0,1
45961,5,-5,55,40,-20,0,0,1
45962,-24,-1,-15,-80,-45,-60,0,1
45963,30,17,3,22,57,56,0,0
45964,35,-60,-25,55,5,-15,0,1
45965,12,-2,14,33,30,18,0,0
45966,-25,51,-19,-79,10,-17,0,1
45967,41,37,45,33,48,-9,0,1
45968,50,20,5,90,55,90,0,0
45969,41,41,32,60,70,17,1,0
45970,15,-20,10,70,85,50,0,0
45971,-5,-5,30,-10,-10,-40,0,1
45972,-25,-45,-80,-40,-55,-55,0,1
45973,-13,-20,-105,10,-55,-10,0,1
45974,20,60,-10,-10,15,5,0,0
45975,10,-25,76,55,21,-5,0,1
45976,-41,-19,-28,-71,-27,-64,0,1
45977,20,-5,-85,40,-40,20,0,1
45978,21,6,20,31,44,7,0,0
45979,-25,-40,-27,-70,-55,-8,0,1
45980,-45,-75,-39,-10,-60,-17,0,1
45981,-30,-48,-15,-68,-15,-72,0,1
45982,-81,-48,-42,30,-35,20,0,0
45983,-7,5,-36,-42,-37,22,0,0
45984,5,-50,-20,5,-40,-35,0,1
45985,-23,-45,-13,22,-63,-40,0,1
45986,20,75,85,-20,5,20,0,0
45987,-29,-33,-10,-70,-40,-45,0,1
45988,-5,-5,0,60,70,25,0,0
45989,-74,-51,7,-21,-48,-8,0,1
45990,2,12,43,56,82,-30,0,1
45991,7,-8,14,19,44,26,0,0
45992,-11,-32,5,-17,13,-51,0,1
45993,-45,-32,-32,-103,-103,-75,0,1
45994,-10,15,50,75,-40,25,0,0
45995,10,65,72,-2,-45,49,0,0
45996,-1,7,3,-2,-10,5,0,0
45997,-60,-25,87,-65,-45,10,0,0
45998,-8,-15,-13,-18,-68,-25,0,1
45999,-25,25,-20,-25,-70,25,0,0
46000,20,-40,-5,55,25,-5,0,1
46001,-22,-72,-14,-34,-29,-55,0,1
46002,0,-2,-98,3,-48,35,0,1
46003,-1,-64,-45,-6,5,-29,0,1
46004,-87,-23,-18,-49,-51,-32,0,1
46005,-16,-84,-29,-49,-24,74,0,1
46006,21,42,2,25,0,5,0,0
46007,12,-1,-60,-63,-32,-19,0,1
46008,-40,-72,185,-35,185,-69,0,1
46009,36,-20,55,-55,69,-35,1,1
46010,-33,-22,0,-16,0,35,0,0
46011,-34,-34,-18,-48,-13,-51,0,1
46012,-40,-65,-40,60,0,10,0,0
46013,-35,25,-15,-45,-15,50,0,0
46014,-20,-35,65,-55,40,-70,-1,1
46015,5,40,26,10,36,8,0,0
46016,38,18,37,92,44,63,0,0
46017,-30,-38,12,-31,-21,20,0,1
46018,-15,-39,-57,-23,-11,-28,0,1
46019,50,128,112,85,40,35,1,0
46020,46,-53,-26,38,-14,-96,0,1
46021,34,-18,-2,-6,12,-4,0,1
46022,15,-3,5,23,25,35,0,0
46023,-5,-15,0,30,40,35,0,1
46024,10,15,0,-20,15,35,0,0
46025,30,0,20,45,65,50,1,0
46026,-6,21,-8,1,-1,-28,0,1
46027,-11,-7,33,-20,-20,-50,0,1
46028,40,35,-160,35,-140,90,0,0
46029,-74,-50,10,-10,-50,-50,0,1
46030,-31,-38,-58,0,-19,46,0,0
46031,-5,5,5,15,5,11,0,0
46032,50,85,5,-15,-10,40,0,0
46033,35,74,35,41,35,56,0,0
46034,-40,40,35,100,50,65,1,0
46035,5,30,12,-20,-58,15,0,0
46036,44,26,8,41,3,-7,0,1
46037,20,5,-37,-35,-37,-16,0,1
46038,-38,-18,-52,-52,-112,-78,-1,1
46039,-145,47,42,2,-21,-5,0,1
46040,-32,-89,-55,-65,-60,-49,0,1
46041,10,-10,-25,-30,-35,30,0,0
46042,20,130,10,55,-60,65,0,0
46043,30,10,0,50,30,40,0,0
46044,25,57,40,5,-15,3,0,0
46045,-26,-19,-47,-19,-47,-3,0,1
46046,-3,47,14,28,3,51,0,0
46047,20,15,-5,-25,-5,-46,0,1
46048,-7,14,-22,5,6,28,0,0
46049,-10,8,2,-10,0,75,0,0
46050,-45,-103,-40,-37,-30,-5,0,1
46051,-20,55,50,65,65,105,0,0
46052,-5,-3,20,-47,-15,-70,0,1
46053,0,-60,0,-10,30,-70,0,1
46054,10,55,181,0,31,-10,0,1
46055,30,20,25,70,60,65,0,0
46056,-1,25,0,8,-42,5,0,0
46057,-10,-50,4,35,14,-50,0,1
46058,5,-25,-20,-5,-15,65,0,0
46059,-10,-85,-80,-30,-20,-55,0,1
46060,-25,20,0,-25,-5,35,0,0
46061,3,-51,-29,111,39,-35,0,1
46062,-36,-82,-91,6,14,-3,0,1
46063,-70,-50,-45,-100,-50,-35,-1,1
46064,41,-59,19,16,-16,-48,0,1
46065,-5,-60,-50,27,-57,-35,0,1
46066,35,-20,25,35,5,-65,0,0
46067,8,75,42,35,12,-17,0,1
46068,-5,10,15,-90,-40,0,-1,1
46069,10,-10,20,-20,-15,-25,0,1
46070,-8,-9,-8,-44,-35,-37,0,1
46071,-26,-47,-10,20,-10,-22,0,1
46072,-25,-5,-35,-30,-30,0,0,1
46073,25,80,140,-45,10,30,0,0
46074,30,-15,65,-10,-70,-15,0,1
46075,15,40,-85,10,-40,35,0,0
46076,10,30,8,-8,30,20,0,1
46077,0,0,5,5,-5,1,0,0
46078,20,-30,0,5,0,-45,0,1
46079,-40,-70,-65,-90,-20,-15,-1,1
46080,-36,-49,-85,-12,-57,-6,0,1
46081,11,-48,11,34,11,38,0,0
46082,48,74,76,105,50,28,0,0
46083,-65,-11,-13,-41,-21,3,0,0
46084,-30,-112,-37,-84,-39,-40,0,1
46085,27,74,65,19,-10,-10,1,1
46086,-81,-96,-50,-69,-45,-64,-1,1
46087,65,20,-15,20,40,-5,0,1
46088,-5,18,-38,-10,-20,15,-1,0
46089,3,30,8,-20,20,18,0,0
46090,-5,-2,0,-22,12,-10,0,1
46091,23,80,45,10,65,45,0,0
46092,30,-25,-5,15,15,7,0,0
46093,-10,-55,-27,35,-10,-40,0,1
46094,35,29,55,25,35,16,0,0
46095,-25,-8,50,-75,0,-32,-1,1
46096,9,15,-15,-40,-35,-29,0,1
46097,-45,-80,-40,-85,-55,-105,0,1
46098,25,13,-73,35,-45,80,0,0
46099,67,99,15,-20,-10,30,0,0
46100,-7,8,25,93,40,16,0,0
46101,-29,-14,0,2,4,11,0,0
46102,-33,-70,-30,-60,-10,-35,0,1
46103,-22,16,-10,-4,-10,-25,0,1
46104,12,5,10,-10,0,10,0,0
46105,20,10,10,-15,10,-15,-1,1
46106,0,-102,-27,-56,-9,-43,0,1
46107,15,97,14,22,-1,-13,1,1
46108,-34,-105,-55,-95,-35,-26,-1,1
46109,10,40,68,-10,-12,-35,0,1
46110,-70,40,-10,40,-10,-10,0,1
46111,-70,-135,-50,-65,20,-10,-1,1
46112,5,-40,-90,0,-25,-35,0,1
46113,20,-20,-40,50,15,10,0,0
46114,-55,16,-26,-66,-24,15,-1,0
46115,-21,-57,10,-45,10,-22,0,1
46116,-62,-17,2,-48,-27,12,0,0
46117,30,-18,8,15,45,-45,0,1
46118,10,25,-95,-10,-50,30,0,0
46119,-5,30,-10,40,-25,-20,0,1
46120,35,2,-10,82,55,-45,0,0
46121,-12,-25,5,-5,20,17,0,0
46122,5,70,110,-20,-80,-20,0,1
46123,-15,-70,5,60,65,-28,0,1
46124,16,4,-44,34,-14,18,0,0
46125,59,-45,5,60,50,30,0,0
46126,-46,-128,-37,-74,-20,-70,-1,1
46127,-36,-36,0,-61,-8,-29,-1,1
46128,-38,-100,-59,-45,-39,-20,0,1
46129,0,5,-10,0,-10,-35,0,1
46130,25,80,115,45,80,25,0,0
46131,-13,-50,-12,5,15,-15,0,1
46132,14,-19,-57,-4,-39,30,0,1
46133,25,16,22,55,15,41,0,0
46134,-10,20,-30,0,-35,-5,0,1
46135,-8,-102,20,-67,-50,17,-1,0
46136,-26,-26,14,-31,14,-30,0,1
46137,-15,-15,-33,65,37,16,0,0
46138,-5,11,-78,3,-58,12,0,0
46139,35,130,10,105,80,35,1,0
46140,-21,-64,-2,-39,11,-35,-1,1
46141,-50,-70,10,-80,-105,-10,-1,1
46142,-35,15,-50,-29,-54,15,-1,0
46143,70,20,-5,-35,40,-90,0,0
46144,65,115,75,60,75,35,0,0
46145,40,-5,15,30,55,27,0,0
46146,-15,15,13,-35,-57,-5,0,1
46147,-50,-70,-60,-85,-35,-60,-1,1
46148,12,58,15,48,25,-3,1,1
46149,-30,-30,-23,30,-30,-30,0,1
46150,-80,-37,-50,-57,-40,35,0,1
46151,20,-29,-5,41,115,14,1,0
46152,-70,5,-10,-75,-75,-50,0,1
46153,10,0,105,-20,105,-20,0,1
46154,-19,-74,-3,-44,7,-27,0,1
46155,35,70,-30,25,15,55,0,0
46156,16,47,-10,-40,15,-3,0,1
46157,22,-7,6,55,55,32,0,0
46158,30,-20,0,-45,-5,80,0,0
46159,-20,15,-15,-45,-35,0,0,1
46160,-10,15,35,-45,-30,-60,-1,1
46161,4,-33,-35,-36,-25,-73,0,1
46162,-19,15,-14,-36,14,-40,-1,1
46163,-2,-60,25,20,20,32,0,0
46164,-45,-15,0,-62,-20,-93,0,1
46165,25,120,5,-35,10,90,0,0
46166,25,30,30,35,45,15,0,0
46167,-15,-10,-35,-45,-55,-25,0,1
46168,-16,-27,13,12,48,-41,0,1
46169,-9,14,157,-16,22,-18,0,1
46170,-30,-30,-68,35,17,5,0,0
46171,4,15,-3,-10,-3,-21,0,1
46172,31,43,-5,46,9,35,0,0
46173,110,20,14,59,23,10,0,1
46174,40,70,80,30,30,0,0,1
46175,0,0,0,-55,0,-20,0,1
46176,0,-15,-5,25,-10,30,0,0
46177,4,1,-15,9,20,-9,0,1
46178,-5,-17,52,43,27,-38,0,1
46179,1,-89,17,-14,27,-52,0,1
46180,30,-15,0,40,45,25,0,0
46181,-4,-15,10,11,-3,20,0,0
46182,-50,60,-100,30,-80,60,0,0
46183,-5,44,15,50,24,-20,0,1
46184,1,22,22,23,-7,-41,0,1
46185,35,5,-52,-30,10,0,0,1
46186,27,83,28,-4,-27,42,0,0
46187,-4,12,10,7,20,16,1,0
46188,-9,61,-5,-55,40,14,0,0
46189,45,44,60,15,35,38,0,0
46190,-10,-45,-25,-17,-35,-60,0,1
46191,-40,-50,35,-15,-30,-25,0,1
46192,-15,-60,-27,-20,-22,-38,0,1
46193,19,9,18,59,28,57,0,0
46194,25,-45,16,-20,16,-5,0,1
46195,15,35,16,55,41,68,0,0
46196,-5,-12,33,-68,2,-25,0,1
46197,60,60,50,70,70,70,0,0
46198,-43,-61,0,14,55,5,0,0
46199,-35,-55,-60,0,-30,-20,0,1
46200,60,27,32,58,83,20,0,0
46201,-10,-44,-70,31,0,58,0,1
46202,37,80,55,10,-10,-22,0,0
46203,29,-28,-61,4,-14,13,0,0
46204,26,52,-90,-25,25,27,0,0
46205,-5,15,35,-30,-20,-55,0,1
46206,50,50,3,-35,-17,-41,0,1
46207,-20,-30,0,-25,-50,25,0,0
46208,38,43,58,100,58,25,1,0
46209,-100,-40,-47,-60,45,-13,0,1
46210,35,-12,30,100,70,35,0,0
46211,-13,-22,-67,-2,-23,15,0,0
46212,-30,-65,-35,-65,-5,-65,0,1
46213,0,25,40,45,40,110,1,0
46214,0,25,-80,20,0,25,0,0
46215,30,38,33,45,45,44,0,0
46216,25,-15,-95,25,45,-20,0,1
46217,-34,-21,34,24,34,43,0,1
46218,-65,-90,-10,40,-10,-25,0,1
46219,36,83,87,44,77,33,0,0
46220,-22,1,-30,-26,-38,-35,0,1
46221,10,30,-45,0,-75,0,-1,1
46222,-61,-75,-10,-154,-90,-90,-1,1
46223,10,3,-78,20,-28,30,0,0
46224,25,125,30,75,-30,15,0,0
46225,20,25,20,15,25,10,0,0
46226,10,-20,5,20,-30,-20,0,1
46227,-30,-24,-1,-54,26,35,0,0
46228,-20,20,20,-45,0,-30,0,1
46229,-5,8,-25,-2,-15,-13,0,1
46230,45,20,40,85,20,-5,0,1
46231,-10,-35,-8,35,22,-4,0,1
46232,0,-50,-25,55,15,-5,0,1
46233,-26,-72,-147,1,-17,20,0,0
46234,-5,-10,0,-35,0,-5,0,1
46235,22,9,30,9,30,20,0,0
46236,-35,-95,-70,-30,-40,-40,0,1
46237,19,-7,-67,-3,-63,1,-1,0
46238,4,31,15,19,30,31,0,0
46239,0,-30,-90,-10,0,35,0,0
46240,6,-24,7,-24,12,-17,0,1
46241,32,54,81,44,81,-2,0,1
46242,5,-20,10,-7,15,5,0,0
46243,52,75,55,75,20,43,0,0
46244,25,102,42,19,-11,33,0,0
46245,-31,-7,-5,-5,-31,-67,0,1
46246,11,97,-12,-44,-16,-48,0,0
46247,-5,10,10,-30,-10,45,0,0
46248,26,32,5,30,6,67,0,1
46249,1,10,0,-26,0,15,0,0
46250,-6,-5,35,-25,-25,-19,0,1
46251,15,-40,0,-20,5,-45,0,1
46252,-45,45,45,0,10,35,0,0
46253,32,25,36,49,45,29,0,0
46254,3,-20,28,-28,24,-9,0,1
46255,-35,-47,84,-55,84,-15,0,1
46256,3,-62,15,55,25,69,1,0
46257,10,20,-42,47,5,-19,0,1
46258,-4,2,-60,-45,-40,-13,0,1
46259,25,10,-15,0,-15,15,0,0
46260,45,65,41,25,42,-34,0,1
46261,-53,-36,-33,-46,-33,-14,-1,1
46262,47,20,25,75,50,55,1,0
46263,15,48,0,-18,-60,-25,0,1
46264,13,40,-5,-15,-20,-3,0,1
46265,27,15,92,35,10,-18,0,1
46266,-15,-20,-35,-20,-25,10,0,1
46267,24,27,67,33,53,51,1,0
46268,24,59,15,64,45,12,0,0
46269,6,-42,-22,-3,2,-36,0,1
46270,5,-24,10,41,-45,24,0,0
46271,24,-17,-10,50,10,13,0,0
46272,15,-25,-90,50,-20,-20,-1,1
46273,14,29,36,4,41,56,0,0
46274,-3,30,-5,38,10,30,0,0
46275,65,150,70,125,70,30,1,0
46276,-4,-60,-15,-65,-10,45,0,0
46277,5,-45,-25,-60,-7,4,0,0
46278,13,-15,-31,10,-12,15,0,0
46279,-55,-10,-20,-20,-10,16,0,0
46280,-25,-25,45,-25,0,-20,0,1
46281,38,36,-7,76,39,58,0,0
46282,-35,-21,-22,-25,-52,-63,0,1
46283,67,120,78,70,58,26,0,0
46284,-59,-6,-55,-101,-68,-41,-1,1
46285,-45,-85,-20,-65,-15,-55,-1,1
46286,-20,0,0,-45,-55,-65,0,1
46287,-42,-10,-22,-85,-15,-52,0,1
46288,20,20,20,29,20,20,0,0
46289,-122,5,-15,10,-10,-30,0,1
46290,-1,15,-20,66,9,31,0,0
46291,-37,-91,-69,-4,-9,-26,0,1
46292,-25,10,-15,-5,-15,30,0,0
46293,-10,20,145,15,45,-10,0,1
46294,35,90,65,-40,-70,-60,0,0
46295,-35,-110,-15,-55,-75,15,-1,0
46296,-50,0,-49,-20,-75,-16,0,1
46297,53,10,-64,10,-64,0,0,1
46298,-67,40,25,25,30,75,0,0
46299,24,45,10,-10,-25,31,0,0
46300,-20,-9,-22,23,-2,7,0,0
46301,40,60,50,-20,-15,-65,0,0
46302,1,-44,-37,-10,-5,-17,0,1
46303,35,120,30,85,30,85,0,0
46304,-64,-112,-71,-62,-51,-31,0,1
46305,30,-25,10,-42,-10,-20,0,1
46306,-31,-55,52,-136,-45,-71,-1,1
46307,0,-20,12,45,47,25,0,0
46308,-5,35,5,15,-25,-25,0,1
46309,5,100,70,50,35,20,0,0
46310,-40,-40,-50,-49,-49,-30,0,1
46311,-10,36,-1,-5,5,2,0,0
46312,-10,-30,10,15,10,25,1,0
46313,-53,-40,-25,-95,-25,-61,0,1
46314,-10,-11,-40,-11,-20,11,0,0
46315,-15,-15,90,-5,90,50,1,0
46316,-25,-55,6,-40,-65,-51,0,1
46317,-15,15,5,9,25,-18,0,1
46318,-60,-80,-10,-10,-25,-5,0,1
46319,-51,-35,-99,-60,-42,-48,-1,1
46320,-18,42,53,24,31,8,0,0
46321,-45,-60,-40,25,-60,-20,0,1
46322,20,-6,-42,4,-12,49,0,0
46323,-20,-20,4,0,-6,-53,0,1
46324,-25,-22,2,-25,3,-16,0,1
46325,-28,-80,-61,-80,-35,-50,0,1
46326,-11,-12,-7,-25,-15,-15,0,1
46327,-20,10,-40,10,-20,10,-1,0
46328,-12,15,3,-13,15,-7,0,1
46329,30,25,16,70,46,50,0,0
46330,10,50,-15,-67,-48,41,0,0
46331,40,28,25,47,35,19,0,0
46332,-10,25,70,-40,-55,-55,0,1
46333,5,1,10,-29,10,49,0,0
46334,17,7,15,27,15,50,0,0
46335,20,-33,2,12,67,-41,0,1
46336,-5,45,-65,-30,-45,30,-1,0
46337,39,23,13,27,-3,-44,0,1
46338,0,30,-5,-24,-14,60,0,0
46339,5,-24,5,-44,5,-7,0,1
46340,10,-35,30,-20,45,-10,0,1
46341,0,-44,-20,-10,-20,-26,0,1
46342,5,25,30,20,30,5,0,0
46343,34,30,23,15,53,36,0,0
46344,-2,30,17,-49,-25,-32,0,1
46345,25,81,38,-19,10,-34,0,1
46346,-9,-8,3,-40,5,3,0,0
46347,29,43,35,90,45,46,1,0
46348,-59,-66,-13,-66,-48,-33,0,1
46349,28,59,50,64,30,85,0,0
46350,-26,-21,-22,-21,-32,37,0,0
46351,-55,-75,0,-60,40,-95,0,1
46352,-5,10,-20,25,5,10,0,0
46353,-45,-40,-15,-95,-5,-35,0,1
46354,-8,-62,40,35,50,0,0,1
46355,-45,-25,-50,-60,-60,-20,0,1
46356,-39,25,5,-50,-10,-25,0,1
46357,55,-30,-75,25,-20,-5,0,1
46358,56,-13,45,94,55,33,0,0
46359,5,17,55,13,0,10,0,0
46360,-25,23,150,-5,10,-42,0,1
46361,-20,-57,-43,-25,0,-25,0,1
46362,-20,-33,-28,-38,-33,-16,0,1
46363,-20,-5,50,-30,5,20,0,0
46364,50,10,40,15,40,-5,0,1
46365,8,-18,8,-22,-78,-8,0,1
46366,15,35,15,85,35,5,0,0
46367,47,19,-20,-3,38,-14,0,1
46368,-20,60,-40,70,30,-20,1,1
46369,0,39,55,69,10,-28,0,1
46370,-32,-118,-5,8,25,27,0,1
46371,36,25,-5,62,12,61,0,0
46372,-50,-65,-45,-35,-25,-25,0,1
46373,5,36,10,25,8,-2,0,1
46374,-21,15,10,35,20,11,1,0
46375,8,-11,19,-3,12,0,0,1
46376,-10,-13,-13,-26,-21,-10,0,1
46377,65,48,23,11,21,15,0,0
46378,-45,-45,-87,10,-22,17,0,0
46379,-38,-22,-48,-8,-12,23,0,0
46380,50,30,55,94,59,30,1,0
46381,16,55,-5,-20,0,130,0,0
